book_id,chap_num,para_num,para_str
15210,4,24,"Here, then, in the wide valley which Father Marquette saw peaceful and golden, lazy with fruit and river, half - asleep beneath the nod of God, -  - here, then, was staged every element for human tragedy, every element of the modern economic paradox."
15210,4,25,*       *       *       *       *
15210,4,26,"Ah! That hot, wide plain of East St. Louis is a gripping thing. The rivers are dirty with sweat and toil and lip, like lakes, along the low and burdened shores; flatboats ramble and thread among them, and above the steamers bridges swing on great arches of steel, striding with mighty grace from shore to shore. Everywhere are brick kennels, -  - tall, black and red chimneys, tongues of flame. The ground is littered with cars and iron, tracks and trucks, boxes and crates, metals and coal and rubber. Nature - defying cranes, grim elevators rise above pile on pile of black and grimy lumber. And ever below is the water, -  - wide and silent, gray - brown and yellow."
15210,4,27,"This is the stage for the tragedy: the armored might of the modern world urged by the bloody needs of the world wants, fevered today by a fabulous vision of gain and needing only hands, hands, hands! Fear of loss and greed of gain in the hearts of the giants; the clustered cunning of the modern workman, skilled as artificer and skilled in the rhythm of the habit of work, tasting the world's good and panting for more; fear of poverty and hate of ""scabs"" in the hearts of the workers; the dumb yearning in the hearts of the oppressed; the echo of laughter heard at the foot of the Pyramids; the faithful, plodding slouch of the laborers; fear of the Shadow of Death in the hearts of black men."
15210,4,28,"We ask, and perhaps there is no answer, how far may the captain of the world's industry do his deeds, despite the grinding tragedy of its doing? How far may men fight for the beginning of comfort, out beyond the horrid shadow of poverty, at the cost of starving other and what the world calls lesser men? How far may those who reach up out of the slime that fills the pits of the world's damned compel men with loaves to divide with men who starve?"
15210,4,29,"The answers to these questions are hard, but yet one answer looms above all, -  - justice lies with the lowest; the plight of the lowest man, -  - the plight of the black man -  - deserves the first answer, and the plight of the giants of industry, the last."
15210,4,30,"Little cared East St. Louis for all this bandying of human problems, so long as its grocers and saloon - keepers flourished and its industries steamed and screamed and smoked and its bankers grew rich. Stupidity, license, and graft sat enthroned in the City Hall. The new black folk were exploited as cheerfully as white Polacks and Italians; the rent of shacks mounted merrily, the street car lines counted gleeful gains, and the crimes of white men and black men flourished in the dark. The high and skilled and smart climbed on the bent backs of the ignorant; harder the mass of laborers strove to unionize their fellows and to bargain with employers."
15210,4,31,"Nor were the new blacks fools. They had no love for nothings in labor; they had no wish to make their fellows' wage envelopes smaller, but they were determined to make their own larger. They, too, were willing to join in the new union movement. But the unions did not want them. Just as employers monopolized meat and steel, so they sought to monopolize labor and beat a giant's bargain. In the higher trades they succeeded. The best electrician in the city was refused admittance to the union and driven from the town because he was black. No black builder, printer, or machinist could join a union or work in East St. Louis, no matter what his skill or character. But out of the stink of the stockyards and the dust of the aluminum works and the sweat of the lumber yards the willing blacks could not be kept."
15210,4,32,"They were invited to join unions of the laborers here and they joined. White workers and black workers struck at the aluminum works in the fall and won higher wages and better hours; then again in the spring they struck to make bargaining compulsory for the employer, but this time they fronted new things. The conflagration of war had spread to America; government and court stepped in and ordered no hesitation, no strikes; the work must go on."
15210,4,33,"Deeper was the call for workers. Black men poured in and red anger flamed in the hearts of the white workers. The anger was against the wielders of the thunderbolts, but here it was impotent because employers stood with the hand of the government before their faces; it was against entrenched union labor, which had risen on the backs of the unskilled and unintelligent and on the backs of those whom for any reason of race or prejudice or chicane they could beat beyond the bars of competition; and finally the anger of the mass of white workers was turned toward these new black interlopers, who seemed to come to spoil their last dream of a great monopoly of common labor."
15210,4,34,"These angers flamed and the union leaders, fearing their fury and knowing their own guilt, not only in the larger and subtler matter of bidding their way to power across the weakness of their less fortunate fellows, but also conscious of their part in making East St. Louis a miserable town of liquor and lust, leaped quickly to ward the gathering thunder from their own heads. The thing they wanted was even at their hands: here were black men, guilty not only of bidding for jobs which white men could have held at war prices, even if they could not fill, but also guilty of being black! It was at this blackness that the unions pointed the accusing finger. It was here that they committed the unpardonable crime. It was here that they entered the Shadow of Hell, where suddenly from a fight for wage and protection against industrial oppression East St. Louis became the center of the oldest and nastiest form of human oppression, -  - race hatred."
15210,4,35,"The whole situation lent itself to this terrible transformation. Everything in the history of the United States, from slavery to Sunday supplements, from disfranchisement to residence segregation, from ""Jim - Crow"" cars to a ""Jim - Crow"" army draft -  - all this history of discrimination and insult festered to make men think and willing to think that the venting of their unbridled anger against 12,000,000 humble, upstriving workers was a way of settling the industrial tangle of the ages. It was the logic of the broken plate, which, seared of old across its pattern, cracks never again, save along the old destruction."
15210,4,36,"So hell flamed in East St. Louis! The white men drove even black union men out of their unions and when the black men, beaten by night and assaulted, flew to arms and shot back at the marauders, five thousand rioters arose and surged like a crested stormwave, from noonday until midnight; they killed and beat and murdered; they dashed out the brains of children and stripped off the clothes of women; they drove victims into the flames and hanged the helpless to the lighting poles. Fathers were killed before the faces of mothers; children were burned; heads were cut off with axes; pregnant women crawled and spawned in dark, wet fields; thieves went through houses and firebrands followed; bodies were thrown from bridges; and rocks and bricks flew through the air."
15210,4,37,"The Negroes fought. They grappled with the mob like beasts at bay. They drove them back from the thickest cluster of their homes and piled the white dead on the street, but the cunning mob caught the black men between the factories and their homes, where they knew they were armed only with their dinner pails. Firemen, policemen, and militiamen stood with hanging hands or even joined eagerly with the mob."
15210,4,38,"It was the old world horror come to life again: all that Jews suffered in Spain and Poland; all that peasants suffered in France, and Indians in Calcutta; all that aroused human deviltry had accomplished in ages past they did in East St. Louis, while the rags of six thousand half - naked black men and women fluttered across the bridges of the calm Mississippi."
15210,4,39,"The white South laughed, -  - it was infinitely funny -  - the ""niggers"" who had gone North to escape slavery and lynching had met the fury of the mob which they had fled. Delegations rushed North from Mississippi and Texas, with suspicious timeliness and with great - hearted offers to take these workers back to a lesser hell. The man from Greensville, Mississippi, who wanted a thousand got six, because, after all, the end was not so simple."
15210,4,40,"No, the end was not simple. On the contrary, the problem raised by East St. Louis was curiously complex. The ordinary American, tired of the persistence of ""the Negro problem,"" sees only another anti - Negro mob and wonders, not when we shall settle this problem, but when we shall be well rid of it. The student of social things sees another mile - post in the triumphant march of union labor; he is sorry that blood and rapine should mark its march, -  - but, what will you? War is life!"
15210,4,41,"Despite these smug reasonings the bare facts were these: East St. Louis, a great industrial center, lost 5,000 laborers, -  - good, honest, hard - working laborers. It was not the criminals, either black or white, who were driven from East St. Louis. They are still there. They will stay there. But half the honest black laborers were gone. The crippled ranks of industrial organization in the mid - Mississippi Valley cannot be recruited from Ellis Island, because in Europe men are dead and maimed, and restoration, when restoration comes, will raise a European demand for labor such as this age has never seen. The vision of industrial supremacy has come to the giants who lead American industry and finance. But it can never be realized unless the laborers are here to do the work, -  - the skilled laborers, the common laborers, the willing laborers, the well - paid laborers. The present forces, organized however cunningly, are not large enough to do what America wants; but there is another group of laborers, 12,000,000 strong, the natural heirs, by every logic of justice, to the fruits of America's industrial advance. They will be used simply because they must be used, -  - but their using means East St. Louis!"
15210,4,42,"Eastward from St. Louis lie great centers, like Chicago, Indianapolis, Detroit, Cleveland, Pittsburg, Philadelphia, and New York; in every one of these and in lesser centers there is not only the industrial unrest of war and revolutionized work, but there is the call for workers, the coming of black folk, and the deliberate effort to divert the thoughts of men, and particularly of workingmen, into channels of race hatred against blacks. In every one of these centers what happened in East St. Louis has been attempted, with more or less success. Yet the American Negroes stand today as the greatest strategic group in the world. Their services are indispensable, their temper and character are fine, and their souls have seen a vision more beautiful than any other mass of workers. They may win back culture to the world if their strength can be used with the forces of the world that make for justice and not against the hidden hates that fight for barbarism. For fight they must and fight they will!"
15210,4,43,"Rising on wings we cross again the rivers of St. Louis, winding and threading between the towers of industry that threaten and drown the towers of God. Far, far beyond, we sight the green of fields and hills; but ever below lies the river, blue, -  - brownish - gray, touched with the hint of hidden gold. Drifting through half - flooded lowlands, with shanties and crops and stunted trees, past struggling corn and straggling village, we rush toward the Battle of the Marne and the West, from this dread Battle of the East. Westward, dear God, the fire of Thy Mad World crimsons our Heaven. Our answering Hell rolls eastward from St. Louis."
15210,4,44,*       *       *       *       *
15210,4,45,"Here, in microcosm, is the sort of economic snarl that arose continually for me and my pupils to solve. We could bring to its unraveling little of the scholarly aloofness and academic calm of most white universities. To us this thing was Life and Hope and Death!"
15210,4,46,"How should we think such a problem through, not simply as Negroes, but as men and women of a new century, helping to build a new world? And first of all, here is no simple question of race antagonism. There are no races, in the sense of great, separate, pure breeds of men, differing in attainment, development, and capacity. There are great groups, -  - now with common history, now with common interests, now with common ancestry; more and more common experience and present interest drive back the common blood and the world today consists, not of races, but of the imperial commercial group of master capitalists, international and predominantly white; the national middle classes of the several nations, white, yellow, and brown, with strong blood bonds, common languages, and common history; the international laboring class of all colors; the backward, oppressed groups of nature - folk, predominantly yellow, brown, and black."
15210,4,47,"Two questions arise from the work and relations of these groups: how to furnish goods and services for the wants of men and how equitably and sufficiently to satisfy these wants. There can be no doubt that we have passed in our day from a world that could hardly satisfy the physical wants of the mass of men, by the greatest effort, to a world whose technique supplies enough for all, if all can claim their right. Our great ethical question today is, therefore, how may we justly distribute the world's goods to satisfy the necessary wants of the mass of men."
15210,4,48,"What hinders the answer to this question? Dislikes, jealousies, hatreds, -  - undoubtedly like the race hatred in East St. Louis; the jealousy of English and German; the dislike of the Jew and the Gentile. But these are, after all, surface disturbances, sprung from ancient habit more than from present reason. They persist and are encouraged because of deeper, mightier currents. If the white workingmen of East St. Louis felt sure that Negro workers would not and could not take the bread and cake from their mouths, their race hatred would never have been translated into murder. If the black workingmen of the South could earn a decent living under decent circumstances at home, they would not be compelled to underbid their white fellows."
15210,4,49,"Thus the shadow of hunger, in a world which never needs to be hungry, drives us to war and murder and hate. But why does hunger shadow so vast a mass of men? Manifestly because in the great organizing of men for work a few of the participants come out with more wealth than they can possibly use, while a vast number emerge with less than can decently support life. In earlier economic stages we defended this as the reward of Thrift and Sacrifice, and as the punishment of Ignorance and Crime. To this the answer is sharp: Sacrifice calls for no such reward and Ignorance deserves no such punishment. The chief meaning of our present thinking is that the disproportion between wealth and poverty today cannot be adequately accounted for by the thrift and ignorance of the rich and the poor."
15210,4,50,"Yesterday we righted one great mistake when we realized that the ownership of the laborer did not tend to increase production. The world at large had learned this long since, but black slavery arose again in America as an inexplicable anachronism, a wilful crime. The freeing of the black slaves freed America. Today we are challenging another ownership, - the ownership of materials which go to make the goods we need. Private ownership of land, tools, and raw materials may at one stage of economic development be a method of stimulating production and one which does not greatly interfere with equitable distribution. When, however, the intricacy and length of technical production increased, the ownership of these things becomes a monopoly, which easily makes the rich richer and the poor poorer. Today, therefore, we are challenging this ownership; we are demanding general consent as to what materials shall be privately owned and as to how materials shall be used. We are rapidly approaching the day when we shall repudiate all private property in raw materials and tools and demand that distribution hinge, not on the power of those who monopolize the materials, but on the needs of the mass of men."
15210,4,51,"Can we do this and still make sufficient goods, justly gauge the needs of men, and rightly decide who are to be considered ""men""? How do we arrange to accomplish these things today? Somebody decides whose wants should be satisfied. Somebody organizes industry so as to satisfy these wants. What is to hinder the same ability and foresight from being used in the future as in the past? The amount and kind of human ability necessary need not be decreased, -  - it may even be vastly increased, with proper encouragement and rewards. Are we today evoking the necessary ability? On the contrary, it is not the Inventor, the Manager, and the Thinker who today are reaping the great rewards of industry, but rather the Gambler and the Highwayman. Rightly - organized industry might easily save the Gambler's Profit and the Monopolist's Interest and by paying a more discriminating reward in wealth and honor bring to the service of the state more ability and sacrifice than we can today command. If we do away with interest and profit, consider the savings that could be made; but above all, think how great the revolution would be when we ask the mysterious Somebody to decide in the light of public opinion whose wants should be satisfied. This is the great and real revolution that is coming in future industry."
15210,4,52,"But this is not the need of the revolution nor indeed, perhaps, its real beginning. What we must decide sometime is who are to be considered ""men."" Today, at the beginning of this industrial change, we are admitting that economic classes must give way. The laborers' hire must increase, the employers' profit must be curbed. But how far shall this change go? Must it apply to all human beings and to all work throughout the world?"
15210,4,53,"Certainly not. We seek to apply it slowly and with some reluctance to white men and more slowly and with greater reserve to white women, but black folk and brown and for the most part yellow folk we have widely determined shall not be among those whose needs must justly be heard and whose wants must be ministered to in the great organization of world industry."
15210,4,54,"In the teaching of my classes I was not willing to stop with showing that this was unfair, -  - indeed I did not have to do this. They knew through bitter experience its rank injustice, because they were black. What I had to show was that no real reorganization of industry could be permanently made with the majority of mankind left out. These disinherited darker peoples must either share in the future industrial democracy or overturn the world."
15210,4,55,"Of course, the foundation of such a system must be a high, ethical ideal. We must really envisage the wants of humanity. We must want the wants of all men. We must get rid of the fascination for exclusiveness. Here, in a world full of folk, men are lonely. The rich are lonely. We are all frantic for fellow - souls, yet we shut souls out and bar the ways and bolster up the fiction of the Elect and the Superior when the great mass of men is capable of producing larger and larger numbers for every human height of attainment. To be sure, there are differences between men and groups and there will ever be, but they will be differences of beauty and genius and of interest and not necessarily of ugliness, imbecility, and hatred."
15210,4,56,"The meaning of America is the beginning of the discovery of the Crowd. The crowd is not so well - trained as a Versailles garden party of Louis XIV, but it is far better trained than the Sans - culottes and it has infinite possibilities. What a world this will be when human possibilities are freed, when we discover each other, when the stranger is no longer the potential criminal and the certain inferior!"
15210,4,57,"What hinders our approach to the ideals outlined above? Our profit from degradation, our colonial exploitation, our American attitude toward the Negro. Think again of East St. Louis! Think back of that to slavery and Reconstruction! Do we want the wants of American Negroes satisfied? Most certainly not, and that negative is the greatest hindrance today to the reorganization of work and redistribution of wealth, not only in America, but in the world."
15210,4,58,"All humanity must share in the future industrial democracy of the world. For this it must be trained in intelligence and in appreciation of the good and the beautiful. Present Big Business, -  - that Science of Human Wants -  - must be perfected by eliminating the price paid for waste, which is Interest, and for Chance, which is Profit, and making all income a personal wage for service rendered by the recipient; by recognizing no possible human service as great enough to enable a person to designate another as an idler or as a worker at work which he cannot do. Above all, industry must minister to the wants of the many and not to the few, and the Negro, the Indian, the Mongolian, and the South Sea Islander must be among the many as well as Germans, Frenchmen, and Englishmen."
15210,4,59,"In this coming socialization of industry we must guard against that same tyranny of the majority that has marked democracy in the making of laws. There must, for instance, persist in this future economics a certain minimum of machine - like work and prompt obedience and submission. This necessity is a simple corollary from the hard facts of the physical world. It must be accepted with the comforting thought that its routine need not demand twelve hours a day or even eight. With Work for All and All at Work probably from three to six hours would suffice, and leave abundant time for leisure, exercise, study, and avocations."
15210,4,60,But what shall we say of work where spiritual values and social distinctions enter? Who shall be Artists and who shall be Servants in the world to come? Or shall we all be artists and all serve?
15210,4,61,_The Second Coming_
15210,4,62,"Three bishops sat in San Francisco, New Orleans, and New York, peering gloomily into three flickering fires, which cast and recast shuddering shadows on book - lined walls. Three letters lay in their laps, which said:"
15210,4,63,"""And thou, Valdosta, in the land of Georgia, art not least among the princes of America, for out of thee shall come a governor who shall rule my people."""
15210,4,64,"The white bishop of New York scowled and impatiently threw the letter into the fire. ""Valdosta?"" he thought, -  - ""That's where I go to the governor's wedding of little Marguerite, my white flower, -  - "" Then he forgot the writing in his musing, but the paper flared red in the fireplace."
15210,4,65,"""Valdosta?"" said the black bishop of New Orleans, turning uneasily in his chair. ""I must go down there. Those colored folk are acting strangely. I don't know where all this unrest and moving will lead to. Then, there's poor Lucy -  - "" And he threw the letter into the fire, but eyed it suspiciously as it flamed green. ""Stranger things than that have happened,"" he said slowly, ""'and ye shall hear of wars and rumors of wars ... for nation shall rise against nation and kingdom against kingdom.'"""
15210,4,66,"In San Francisco the priest of Japan, abroad to study strange lands, sat in his lacquer chair, with face like soft - yellow and wrinkled parchment. Slowly he wrote in a great and golden book: ""I have been strangely bidden to the Val d' Osta, where one of those religious cults that swarm here will welcome a prophet. I shall go and report to Kioto."""
15210,4,67,"So in the dim waning of the day before Christmas three bishops met in Valdosta and saw its mills and storehouses, its wide - throated and sandy streets, in the mellow glow of a crimson sun. The governor glared anxiously up the street as he helped the bishop of New York into his car and welcomed him graciously."
15210,4,68,"""I am troubled,"" said the governor, ""about the niggers. They are acting queerly. I'm not certain but Fleming is back of it."""
15210,4,69,"""Fleming?"""
15210,4,70,"""Yes! He's running against me next term for governor; he's a firebrand; wants niggers to vote and all that -  - pardon me a moment, there's a darky I know -  - "" and he hurried to the black bishop, who had just descended from the ""Jim - Crow"" car, and clasped his hand cordially. They talked in whispers. ""Search diligently,"" said the governor in parting, ""and bring me word again."" Then returning to his guest, ""You will excuse me, won't you?"" he asked, ""but I am sorely troubled! I never saw niggers act so. They're leaving by the hundreds and those who stay are getting impudent! They seem to be expecting something. What's the crowd, Jim?"""
15210,4,71,The chauffeur said that there was some sort of Chinese official in town and everybody wanted to glimpse him. He drove around another way.
15210,4,72,"It all happened very suddenly. The bishop of New York, in full canonicals for the early wedding, stepped out on the rear balcony of his mansion, just as the dying sun lit crimson clouds of glory in the East and burned the West."
15210,4,73,"""Fire!"" yelled a wag in the surging crowd that was gathering to celebrate a southern Christmas - eve; all laughed and ran."
15210,4,74,"The bishop of New York did not understand. He peered around. Was it that dark, little house in the far backyard that flamed? Forgetful of his robes he hurried down, -  - a brave, white figure in the sunset. He found himself before an old, black, rickety stable. He could hear the mules stamping within."
15210,4,75,"No. It was not fire. It was the sunset glowing through the cracks. Behind the hut its glory rose toward God like flaming wings of cherubim. He paused until he heard the faint wail of a child. Hastily he entered. A white girl crouched before him, down by the very mules' feet, with a baby in her arms, - a little mite of a baby that wailed weakly. Behind mother and child stood a shadow. The bishop of New York turned to the right, inquiringly, and saw a black man in bishop's robes that faintly re - echoed his own. He turned away to the left and saw a golden Japanese in golden garb. Then he heard the black man mutter behind him: ""But He was to come the second time in clouds of glory, with the nations gathered around Him and angels -  - "" at the word a shaft of glorious light fell full upon the child, while without came the tramping of unnumbered feet and the whirring of wings."
15210,4,76,"The bishop of New York bent quickly over the baby. It was black! He stepped back with a gesture of disgust, hardly listening to and yet hearing the black bishop, who spoke almost as if in apology:"
15210,4,77,"""She's not really white; I know Lucy -  - you see, her mother worked for the governor -  - "" The white bishop turned on his heel and nearly trod on the yellow priest, who knelt with bowed head before the pale mother and offered incense and a gift of gold."
15210,4,78,Out into the night rushed the bishop of New York. The wings of the cherubim were folded black against the stars. As he hastened down the front staircase the governor came rushing up the street steps.
15210,4,79,"""We are late!"" he cried nervously. ""The bride awaits!"" He hurried the bishop to the waiting limousine, asking him anxiously: ""Did you hear anything? Do you hear that noise? The crowd is growing strangely on the streets and there seems to be a fire over toward the East. I never saw so many people here -  - I fear violence -  - a mob -  - a lynching -  - I fear -  - hark!"""
15210,4,80,"What was that which he, too, heard beneath the rhythm of unnumbered feet? Deep in his heart a wonder grew. What was it? Ah, he knew! It was music, -  - some strong and mighty chord. It rose higher as the brilliantly - lighted church split the night, and swept radiantly toward them. So high and clear that music flew, it seemed above, around, behind them. The governor, ashen - faced, crouched in the car; but the bishop said softly as the ecstasy pulsed in his heart:"
15210,4,81,"""Such music, such wedding music! What choir is it?"""
15210,5,0,"""THE SERVANT IN THE HOUSE"""
15210,5,1,"The lady looked at me severely; I glanced away. I had addressed the little audience at some length on the disfranchisement of my people in society, politics, and industry and had studiously avoided the while her cold, green eye. I finished and shook weary hands, while she lay in wait. I knew what was coming and braced my soul."
15210,5,2,"""Do you know where I can get a good colored cook?"" she asked. I disclaimed all guilty concupiscence. She came nearer and spitefully shook a finger in my face."
15210,5,3,"""Why -  - won't -  - Negroes -  - work!"" she panted. ""I have given money for years to Hampton and Tuskegee and yet I can't get decent servants. They won't try. They're lazy! They're unreliable! They're impudent and they leave without notice. They all want to be lawyers and doctors and"" (she spat the word in venom) ""ladies!"""
15210,5,4,"""God forbid!"" I answered solemnly, and then being of gentle birth, and unminded to strike a defenseless female of uncertain years, I ran; I ran home and wrote a chapter in my book and this is it."
15210,5,5,*       *       *       *       *
15210,5,6,"I speak and speak bitterly as a servant and a servant's son, for my mother spent five or more years of her life as a menial; my father's family escaped, although grandfather as a boat steward had to fight hard to be a man and not a lackey. He fought and won. My mother's folk, however, during my childhood, sat poised on that thin edge between the farmer and the menial. The surrounding Irish had two chances, the factory and the kitchen, and most of them took the factory, with all its dirt and noise and low wage. The factory was closed to us. Our little lands were too small to feed most of us. A few clung almost sullenly to the old homes, low and red things crouching on a wide level; but the children stirred restlessly and walked often to town and saw its wonders. Slowly they dribbled off, -  - a waiter here, a cook there, help for a few weeks in Mrs. Blank's kitchen when she had summer boarders."
15210,5,7,"Instinctively I hated such work from my birth. I loathed it and shrank from it. Why? I could not have said. Had I been born in Carolina instead of Massachusetts I should hardly have escaped the taint of ""service."" Its temptations in wage and comfort would soon have answered my scruples; and yet I am sure I would have fought long even in Carolina, for I knew in my heart that thither lay Hell."
15210,5,8,"I mowed lawns on contract, did ""chores"" that left me my own man, sold papers, and peddled tea -  - anything to escape the shadow of the awful thing that lurked to grip my soul. Once, and once only, I felt the sting of its talons. I was twenty and had graduated from Fisk with a scholarship for Harvard; I needed, however, travel money and clothes and a bit to live on until the scholarship was due. Fortson was a fellow - student in winter and a waiter in summer. He proposed that the Glee Club Quartet of Fisk spend the summer at the hotel in Minnesota where he worked and that I go along as ""Business Manager"" to arrange for engagements on the journey back. We were all eager, but we knew nothing of table - waiting. ""Never mind,"" said Fortson, ""you can stand around the dining - room during meals and carry out the big wooden trays of dirty dishes. Thus you can pick up knowledge of waiting and earn good tips and get free board."" I listened askance, but I went."
15210,5,9,"I entered that broad and blatant hotel at Lake Minnetonka with distinct forebodings. The flamboyant architecture, the great verandas, rich furniture, and richer dresses awed us mightily. The long loft reserved for us, with its clean little cots, was reassuring; the work was not difficult, -  - but the meals! There were no meals. At first, before the guests ate, a dirty table in the kitchen was hastily strewn with uneatable scraps. We novices were the only ones who came to eat, while the guests' dining - room, with its savors and sights, set our appetites on edge! After a while even the pretense of meals for us was dropped. We were sure we were going to starve when Dug, one of us, made a startling discovery: the waiters stole their food and they stole the best. We gulped and hesitated. Then we stole, too, (or, at least, they stole and I shared) and we all fattened, for the dainties were marvelous. You slipped a bit here and hid it there; you cut off extra portions and gave false orders; you dashed off into darkness and hid in corners and ate and ate! It was nasty business. I hated it. I was too cowardly to steal much myself, and not coward enough to refuse what others stole."
15210,5,10,"Our work was easy, but insipid. We stood about and watched overdressed people gorge. For the most part we were treated like furniture and were supposed to act the wooden part. I watched the waiters even more than the guests. I saw that it paid to amuse and to cringe. One particular black man set me crazy. He was intelligent and deft, but one day I caught sight of his face as he served a crowd of men; he was playing the clown, -  - crouching, grinning, assuming a broad dialect when he usually spoke good English -  - ah! it was a heartbreaking sight, and he made more money than any waiter in the dining - room."
15210,5,11,"I did not mind the actual work or the kind of work, but it was the dishonesty and deception, the flattery and cajolery, the unnatural assumption that worker and diner had no common humanity. It was uncanny. It was inherently and fundamentally wrong. I stood staring and thinking, while the other boys hustled about. Then I noticed one fat hog, feeding at a heavily gilded trough, who could not find his waiter. He beckoned me. It was not his voice, for his mouth was too full. It was his way, his air, his assumption. Thus Caesar ordered his legionaries or Cleopatra her slaves. Dogs recognized the gesture. I did not. He may be beckoning yet for all I know, for something froze within me. I did not look his way again. Then and there I disowned menial service for me and my people."
15210,5,12,"I would work my hands off for an honest wage, but for ""tips"" and ""hand - me - outs,"" never! Fortson was a pious, honest fellow, who regarded ""tips"" as in the nature of things, being to the manner born; but the hotel that summer in other respects rather astonished even him. He came to us much flurried one night and got us to help him with a memorial to the absentee proprietor, telling of the wild and gay doings of midnights in the rooms and corridors among ""tired"" business men and their prostitutes. We listened wide - eyed and eager and wrote the filth out manfully. The proprietor did not thank Fortson. He did not even answer the letter."
15210,5,13,"When I finally walked out of that hotel and out of menial service forever, I felt as though, in a field of flowers, my nose had been held unpleasantly long to the worms and manure at their roots."
15210,5,14,*       *       *       *       *
15210,5,15,"""Cursed be Canaan!"" cried the Hebrew priests. ""A servant of servants shall he be unto his brethren."" With what characteristic complacency did the slaveholders assume that Canaanites were Negroes and their ""brethren"" white? Are not Negroes servants? _Ergo_! Upon such spiritual myths was the anachronism of American slavery built, and this was the degradation that once made menial servants the aristocrats among colored folk. House servants secured some decencies of food and clothing and shelter; they could more easily reach their master's ear; their personal abilities of character became known and bonds grew between slave and master which strengthened from friendship to love, from mutual service to mutual blood."
15210,5,16,"Naturally out of this the West Indian servant climbed out of slavery into citizenship, for few West Indian masters -  - fewer Spanish or Dutch -  - were callous enough to sell their own children into slavery. Not so with English and Americans. With a harshness and indecency seldom paralleled in the civilized world white masters on the mainland sold their mulatto children, half - brothers and half - sisters, and their own wives in all but name, into life - slavery by the hundreds and thousands. They originated a special branch of slave - trading for this trade and the white aristocrats of Virginia and the Carolinas made more money by this business during the eighteenth and nineteenth centuries than in any other way."
15210,5,17,"The clang of the door of opportunity thus knelled in the ears of the colored house servant whirled the whole face of Negro advancement as on some great pivot. The movement was slow, but vast. When emancipation came, before and after 1863, the house servant still held advantages. He had whatever education the race possessed and his white father, no longer able to sell him, often helped him with land and protection. Notwithstanding this the lure of house service for the Negro was gone. The path of salvation for the emancipated host of black folk lay no longer through the kitchen door, with its wide hall and pillared veranda and flowered yard beyond. It lay, as every Negro soon knew and knows, in escape from menial serfdom."
15210,5,18,"In 1860, 98 per cent of the Negroes were servants and serfs. In 1880, 30 per cent were servants and 65 per cent were serfs. The percentage of servants then rose slightly and fell again until 21 per cent were in service in 1910 and, doubtless, much less than 20 per cent today. This is the measure of our rise, but the Negro will not approach freedom until this hateful badge of slavery and mediaevalism has been reduced to less than 10 per cent."
15210,5,19,"Not only are less than a fifth of our workers servants today, but the character of their service has been changed. The million menial workers among us include 300,000 upper servants, -  - skilled men and women of character, like hotel waiters, Pullman porters, janitors, and cooks, who, had they been white, could have called on the great labor movement to lift their work out of slavery, to standardize their hours, to define their duties, and to substitute a living, regular wage for personal largess in the shape of tips, old clothes, and cold leavings of food. But the labor movement turned their backs on those black men when the white world dinned in their ears. _Negroes are servants; servants are Negroes._ They shut the door of escape to factory and trade in their fellows' faces and battened down the hatches, lest the 300,000 should be workers equal in pay and consideration with white men."
15210,5,20,"But, if the upper servants could not escape to modern, industrial conditions, how much the more did they press down on the bodies and souls of 700,000 washerwomen and household drudges, -  - ignorant, unskilled offal of a millionaire industrial system. Their pay was the lowest and their hours the longest of all workers. The personal degradation of their work is so great that any white man of decency would rather cut his daughter's throat than let her grow up to such a destiny. There is throughout the world and in all races no greater source of prostitution than this grade of menial service, and the Negro race in America has largely escaped this destiny simply because its innate decency leads black women to choose irregular and temporary sexual relations with men they like rather than to sell themselves to strangers. To such sexual morals is added (in the nature of self - defense) that revolt against unjust labor conditions which expresses itself in ""soldiering,"" sullenness, petty pilfering, unreliability, and fast and fruitless changes of masters."
15210,5,21,"Indeed, here among American Negroes we have exemplified the last and worst refuge of industrial caste. Menial service is an anachronism, -  - the refuse of mediaeval barbarism. Whey, then, does it linger? Why are we silent about it? Why in the minds of so many decent and up - seeing folks does the whole Negro problem resolve itself into the matter of their getting a cook or a maid?"
15210,5,22,"No one knows better than I the capabilities of a system of domestic service at its best. I have seen children who were spiritual sons and daughters of their masters, girls who were friends of their mistresses, and old servants honored and revered. But in every such case the Servant had transcended the Menial, the Service had been exalted above the Wage. Now to accomplish this permanently and universally, calls for the same revolution in household help as in factory help and public service. While organized industry has been slowly making its help into self - respecting, well - paid men, and while public service is beginning to call for the highest types of educated and efficient thinkers, domestic service lags behind and insists upon seeking to evolve the best types of men from the worst conditions."
15210,5,23,"The cause of this perversity, to my mind, is twofold. First, the ancient high estate of Service, now pitifully fallen, yet gasping for breath; secondly, the present low estate of the outcasts of the world, peering with blood - shot eyes at the gates of the industrial heaven."
